Iteration,Loss
820,5.788677
830,6.101693
840,5.7974606
850,5.307865
860,5.485044
870,5.307575
880,5.8136187
890,5.115709
900,6.145837
910,5.542558
920,4.8805676
930,5.3080587
940,5.110779
950,5.998991
960,4.3896728
970,5.4661274
980,6.469494
990,6.062949
1000,5.416889
1010,6.141328
1020,6.525287
1030,6.245876
1040,6.2548504
1050,6.4451857
1060,5.9246745
1070,5.8343296
1080,4.982775
1090,5.5961237
1100,5.6166267
1110,6.352439
1120,5.651717
1130,4.974644
1140,5.554572
1150,6.141192
1160,5.7067585
1170,5.1568108
1180,5.2811937
1190,6.420647
1200,4.15821
1210,5.4633985
1220,5.140913
1230,4.752462
1240,5.520666
1250,6.0914
1260,5.434416
1270,5.8540344
1280,4.717452
1290,4.9291897
1300,5.15145
1310,5.554387
1320,4.5212026
1330,5.923803
1340,6.2505403
1350,5.5121007
1360,4.8866515
1370,6.606075
1380,5.9433227
1390,5.044311
1400,5.8629084
1410,5.305004
1420,5.811036
1430,5.6705575
1440,5.134009
1450,6.3214464
1460,5.6604404
1470,5.027626
1480,5.0222974
1490,5.3940735
1500,6.0608077
1510,5.262724
1520,4.9552555
1530,5.5091534
1540,5.3273835
1550,4.5382113
1560,4.84029
1570,4.460593
1580,5.0567203
1590,5.7036886
1600,6.057488
1610,6.654236
1620,5.700388
1630,4.9728966
1640,5.580526
1650,5.2629404
1660,4.783412
1670,5.3000307
1680,5.5230937
1690,4.759148
1700,4.7225924
1710,5.886754
1720,5.2175546
1730,6.3720074
1740,6.162657
1750,5.4505234
1760,5.651782
1770,5.21651
1780,3.9576993
1790,6.0720453
1800,4.1089
1810,6.287573
1820,5.5968914
1830,5.7419786
1840,5.1730185
1850,5.3930054
1860,5.3038573
1870,6.016018
1880,5.61459
1890,5.6420097
1900,5.5317554
1910,6.1004825
1920,4.991336
1930,6.0536604
1940,5.4757953
1950,5.556691
1960,5.4248037
1970,5.5951304
1980,5.6901307
1990,5.3059025
2000,6.26062
2010,5.319082
2020,6.0328016
2030,5.2961483
2040,4.3980675
2050,5.9510713
2060,5.777754
2070,4.915758
2080,5.7909155
2090,5.596259
2100,5.80723
2110,5.628153
2120,6.120926
2130,4.6792593
2140,5.5890255
2150,4.7186556
2160,4.065835
2170,5.9911766
2180,5.560189
2190,5.3839493
2200,5.64734
2210,5.077085
2220,6.0839567
2230,5.4320326
2240,5.583179
2250,6.518286
2260,4.2412033
2270,5.314542
2280,4.2250166
2290,5.962922
2300,5.406462
2310,5.85662
2320,5.311552
2330,6.1236324
2340,5.212072
2350,6.118742
2360,5.449896
2370,5.265625
2380,5.5571413
2390,5.394745
2400,4.2288795
2410,6.147263
2420,6.2174654
2430,5.235876
2440,6.0546846
2450,5.929164
2460,5.904991
2470,5.1797733
2480,5.8738904
2490,6.100342
2500,5.632662
2510,5.683431
2520,5.652883
2530,5.874919
2540,6.341773
2550,5.1257887
2560,4.8546805
2570,5.5485883
2580,6.2921495
2590,5.224573
2600,5.850951
2610,3.6497238
2620,5.218177
2630,6.602236
2640,4.6801176
2650,5.539832
2660,5.881258
2670,6.016843
2680,5.504913
2690,6.4160857
2700,6.872604
2710,5.8038855
2720,6.3119583
2730,5.130444
2740,5.5697575
2750,4.6196547
2760,4.995389
2770,5.4176774
2780,5.5477304
2790,4.4584846
2800,5.1194973
2810,5.030084
2820,5.761023
2830,6.038471
2840,5.5897074
2850,5.2272987
2860,5.149413
2870,5.487667
2880,5.12605
2890,5.2096252
2900,6.981758
2910,5.452801
2920,5.5137
2930,5.532111
2940,5.585886
2950,5.9329047
2960,5.618821
2970,5.403881
2980,4.7439814
2990,5.682025
3000,5.6061826
3010,5.715394
3020,5.0553875
3030,5.401767
3040,5.0200415
3050,4.965173
3060,6.0260153
3070,5.7103987
3080,6.045906
3090,5.8856325
3100,5.3698397
3110,5.452031
3120,4.5114083
3130,6.119499
3140,6.4816813
3150,5.96873
3160,4.464383
3170,6.094143
3180,5.9706063
3190,6.240918
3200,4.722189
3210,4.7075744
3220,5.5247674
3230,5.8219895
3240,5.4861336
3250,5.6143045
3260,5.6675587
3270,5.28465
3280,5.674823
3290,5.9464417
3300,5.361084
3310,5.93244
3320,6.0018024
3330,5.3175573
3340,5.0487213
3350,4.496148
3360,6.027154
3370,6.968162
3380,5.4532976
3390,6.1075544
3400,6.8990536
3410,5.9956884
3420,6.061039
3430,5.430386
3440,5.3644714
3450,6.165711
3460,4.4506063
3470,5.542342
3480,4.9354153
3490,5.9631944
3500,5.596349
3510,5.758851
3520,5.3277674
3530,5.30843
3540,4.7304626
3550,5.4449935
3560,6.7827034
3570,6.804575
3580,5.3770366
3590,5.245965
3600,4.3946385
3610,5.6676965
3620,6.378707
3630,6.8936744
3640,5.419592
3650,5.9179554
3660,4.9709234
3670,5.943741
3680,5.782294
3690,5.770778
3700,5.187316
3710,5.53525
3720,5.157852
3730,6.1000557
3740,4.900778
3750,5.443202
3760,4.653251
3770,6.2111406
3780,5.705023
3790,6.3429136
3800,5.692879
3810,5.4313107
3820,5.1991796
3830,5.5610504
3840,4.7694855
3850,6.4799833
3860,6.076272
3870,5.8221893
3880,4.6383247
3890,4.957707
3900,5.815615
3910,6.164894
3920,4.9588842
3930,5.3407316
3940,5.396469
3950,5.8095446
3960,5.5989833
3970,7.1129613
3980,6.092636
3990,5.3071136
4000,4.3879156
4010,5.5925627
4020,5.0561185
4030,5.337145
4040,4.8611097
4050,5.978036
4060,5.865137
4070,5.264514
4080,4.402119
4090,5.2824183
4100,5.548378
4110,6.050491
4120,5.3537006
4130,5.4491386
4140,5.455067
4150,6.5238543
4160,6.744149
4170,5.1588106
4180,5.3944654
4190,6.3176756
4200,4.3807507
4210,5.798188
4220,5.644534
4230,4.737056
4240,5.4748807
4250,6.0081825
4260,6.203915
4270,5.078811
4280,6.145481
4290,5.8165727
4300,5.8416
4310,5.5378695
4320,5.3786855
4330,6.1925344
4340,5.481264
4350,4.2514095
4360,4.8423376
4370,5.30771
4380,5.5699596
4390,5.0514197
4400,4.673876
4410,4.9028435
4420,5.512703
4430,5.2309823
4440,5.490017
4450,6.865079
4460,7.020526
4470,4.794843
4480,5.440616
4490,6.4922833
4500,5.5998325
4510,4.70486
4520,5.508955
4530,6.9367795
4540,5.8279123
4550,5.079522
4560,5.8737206
4570,6.652651
4580,6.036895
4590,5.242321
4600,4.9608126
4610,5.4076004
4620,7.0017233
4630,7.2655582
4640,5.8477826
4650,7.186508
4660,6.533132
4670,5.6070905
4680,4.7911615
4690,5.270061
4700,5.7212086
4710,6.41288
4720,5.116938
4730,6.1088314
4740,6.2652965
4750,5.8428535
4760,5.673852
4770,5.407091
4780,5.424636
4790,5.840847
4800,4.3959546
4810,5.4511037
4820,6.5428815
4830,5.542285
4840,5.3698683
4850,5.046606
4860,6.2925425
4870,6.1504135
4880,6.317827
4890,6.6483474
4900,6.8846264
4910,7.7494907
4920,4.443819
4930,5.718171
4940,4.080203
4950,4.786725
4960,5.042621
4970,5.954788
4980,6.241186
4990,5.79712
5000,5.9441686
5010,5.5445747
5020,5.8994055
5030,5.0168686
5040,5.2477083
5050,6.706278
5060,5.6963887
5070,5.520898
5080,4.5275326
5090,7.0036855
5100,5.111245
5110,5.658128
5120,6.730055
5130,6.5249395
5140,6.712817
5150,5.852248
5160,5.1136036
5170,4.2592096
5180,4.945447
5190,5.6883163
5200,4.1705284
5210,7.0486717
5220,5.4764533
5230,5.2451353
5240,5.190442
5250,8.874687
5260,6.1299524
5270,6.204529
5280,5.608613
5290,6.5910473
5300,6.0315304
5310,6.5397243
5320,4.9306064
5330,5.7896647
5340,7.3756695
5350,7.440053
5360,6.136746
5370,6.8698215
5380,5.6231265
5390,5.7704673
5400,5.2905674
5410,5.5425243
5420,5.950635
5430,6.0078115
5440,4.7762184
5450,5.939444
5460,6.1182323
5470,6.0273104
5480,5.787451
5490,5.3615165
5500,5.7853603
5510,5.6136465
5520,5.622752
5530,6.0258164
5540,5.1364956
5550,4.6716423
5560,5.7080603
5570,5.4489613
5580,4.931539
5590,6.1120663
5600,6.201262
5610,6.296435
5620,5.103289
5630,5.1864176
5640,4.528473
5650,5.7634478
5660,6.159974
5670,6.1942687
5680,5.4243493
5690,7.1071258
5700,6.3515387
5710,5.6182404
5720,5.6538525
5730,9.122192
5740,5.735932
5750,4.505447
5760,4.3515563
5770,5.418184
5780,6.0003366
5790,4.7427263
5800,7.595983
5810,6.7329254
5820,5.9962196
5830,5.524352
5840,5.7681127
5850,6.422536
5860,4.384309
5870,5.087188
5880,5.4004745
5890,5.8459387
5900,6.222754
5910,5.4660625
5920,5.2604084
5930,6.660199
5940,4.6780567
5950,5.697364
5960,5.9815454
5970,5.1005516
5980,5.388261
5990,4.615563
6000,4.7134066
6010,5.374802
6020,4.9844456
6030,4.3876867
6040,5.928812
6050,5.8475294
6060,4.7520757
6070,5.0967016
6080,5.342743
6090,4.67819
6100,4.8330345
6110,6.4005013
6120,3.530436
6130,5.917964
6140,7.151756
6150,4.9575925
6160,5.6606183
6170,5.9014683
6180,5.8137403
6190,5.278475
6200,5.337803
6210,5.9081655
6220,4.801941
6230,5.98083
6240,5.6193066
6250,5.776977
6260,7.124592
6270,5.354417
6280,4.971445
6290,5.9697247
6300,5.2808723
6310,4.581749
6320,5.222333
6330,5.518087
6340,5.155553
6350,5.8454437
6360,4.211725
6370,5.1831985
6380,6.8788233
6390,5.4971676
6400,5.428823
6410,5.5193143
6420,5.698125
6430,5.2351933
6440,5.9932632
6450,6.3669896
6460,5.7546782
6470,5.7123547
6480,4.840234
6490,5.1429358
6500,5.3475413
6510,5.4910088
6520,6.4350214
6530,5.7554073
6540,6.3147087
6550,5.255421
6560,5.8317223
6570,5.3152046
6580,5.979253
6590,5.410751
6600,6.05234
6610,5.744601
6620,6.359148
6630,6.050721
6640,6.0423117
6650,5.9160404
6660,6.052475
6670,6.039703
6680,5.4498663
6690,6.4074707
6700,5.831323
6710,5.042671
6720,6.219239
6730,5.9932117
6740,5.230254
6750,5.469805
6760,5.783417
6770,4.860546
6780,5.589738
6790,5.0084395
6800,6.125107
6810,5.877377
6820,5.893716
6830,5.7780266
6840,4.3730206
6850,4.817684
6860,6.287289
6870,4.9412937
6880,6.0965734
6890,5.847133
6900,7.5207477
6910,5.8186126
6920,5.5046177
6930,6.107254
6940,5.652833
6950,6.3826733
6960,4.6704187
6970,5.323613
6980,5.995985
6990,5.6590776
7000,5.410162
7010,7.4463034
7020,5.4972334
7030,5.949129
7040,5.400301
7050,7.0752697
7060,6.739291
7070,6.699069
7080,5.224253
7090,5.369425
7100,6.8938828
7110,7.11481
7120,5.280874
7130,6.8403783
7140,5.302206
7150,6.0865545
7160,5.709939
7170,6.620551
7180,6.7492304
7190,6.1164694
7200,5.0569453
7210,6.294567
7220,6.4261656
7230,5.5032077
7240,5.6253033
7250,5.1491823
7260,5.434918
7270,6.8618426
7280,7.0965376
7290,4.6739283
7300,5.396678
7310,6.1322474
7320,4.5966454
7330,4.849765
7340,7.128907
7350,4.570529
7360,5.39581
7370,5.9224396
7380,5.584864
7390,5.508004
7400,5.0707073
7410,8.579529
7420,7.1991234
7430,8.9881115
7440,9.691619
7450,7.517553
7460,8.329947
7470,9.82991
7480,8.268265
7490,7.937377
7500,8.148507
7510,5.218775
7520,5.6016455
7530,5.805788
7540,6.573799
7550,6.0570416
7560,4.632389
7570,6.022605
7580,5.839486
7590,6.092149
7600,5.0235653
7610,6.0893483
7620,6.0939803
7630,5.304172
7640,5.0294514
7650,5.9299364
7660,6.057302
7670,5.6698937
7680,5.1631937
7690,5.639495
7700,5.7749305
7710,5.283365
7720,5.756507
7730,8.323117
7740,7.4132223
7750,6.7096305
7760,7.0522213
7770,5.3030605
7780,6.5704536
7790,7.4440126
7800,5.6444626
7810,5.2213726
7820,6.5487833
7830,5.2333574
7840,6.338764
7850,6.723703
7860,5.2669516
7870,5.298645
7880,5.7654996
7890,5.587861
7900,5.800372
7910,6.1360264
7920,4.1230783
7930,6.236738
7940,6.1594954
7950,6.338695
7960,5.244807
7970,6.4564314
7980,5.630905
7990,5.3240166
8000,6.0914865
8010,4.810168
8020,6.1391945
8030,5.4693356
8040,5.113191
8050,6.107732
8060,6.633811
8070,6.038771
8080,3.8367403
8090,7.1826158
8100,5.3037305
8110,6.293209
8120,5.1283484
8130,7.0313225
8140,4.5894136
8150,5.4952064
8160,5.5298085
8170,6.607902
8180,6.6323247
8190,5.5137043
8200,5.1845675
8210,5.9234877
8220,5.6170263
8230,5.5790253
8240,5.1801786
8250,5.6820083
8260,5.556532
8270,6.021515
8280,5.578601
8290,5.7091393
8300,7.307277
8310,5.575685
8320,5.9268045
8330,5.9958696
8340,5.2850876
8350,5.330823
8360,5.6701984
8370,6.3675094
8380,6.486557
8390,7.252819
8400,5.888476
8410,5.8504195
8420,6.483451
8430,5.774161
8440,4.870391
8450,5.3788466
8460,4.573076
8470,6.774933
8480,6.3354063
8490,5.719261
8500,5.4661107
8510,6.002035
8520,4.7608395
8530,6.457943
8540,5.5384197
8550,4.857947
8560,5.304459
8570,6.236562
8580,6.985518
8590,5.393508
8600,6.174825
8610,5.5904684
8620,5.8950825
8630,6.0647326
8640,5.3729706
8650,5.286894
8660,6.8421364
8670,5.5563793
8680,5.896201
8690,6.395967
8700,5.24848
8710,5.469743
8720,5.883993
8730,6.721569
8740,6.772053
8750,6.4207764
8760,4.140131
8770,6.421318
8780,5.237688
8790,5.847472
8800,7.059126
8810,5.4764166
8820,6.24921
8830,5.6280513
8840,5.208086
8850,6.202954
8860,7.8777266
8870,6.963835
8880,5.0879154
8890,6.3741155
8900,6.192733
8910,6.1743507
8920,4.538975
8930,6.638447
8940,5.243473
8950,6.223958
8960,6.258974
8970,9.256643
8980,6.5602503
8990,5.5769114
9000,6.90486
9010,7.269533
9020,7.2685
9030,7.13018
9040,5.869463
9050,9.349102
9060,9.467774
9070,8.795595
9080,8.625359
9090,11.578039
9100,11.054493
9110,9.430336
9120,8.410122
9130,8.303438
9140,7.954277
9150,6.252574
9160,6.04205
9170,7.231596
9180,6.1123824
9190,6.237582
9200,5.769557
9210,8.898778
9220,6.1868563
9230,5.5447655
9240,5.6933455
9250,5.9671726
9260,6.6502895
9270,7.1151485
9280,6.9367113
9290,8.393158
9300,7.228273
9310,8.187252
9320,6.6379156
9330,10.857537
9340,8.260031
9350,5.488452
9360,10.4033375
9370,6.2495775
9380,7.971999
9390,6.046272
9400,6.5164776
9410,7.1218023
9420,5.814099
9430,6.065566
9440,5.990196
9450,7.8574543
9460,6.201091
9470,5.4170456
9480,5.091449
9490,5.785189
9500,6.5311403
9510,5.912075
9520,6.1033144
9530,6.4001484
9540,5.8082476
9550,6.281734
9560,6.2465935
9570,7.622834
9580,5.7473645
9590,6.2962685
9600,5.168866
9610,6.5805902
9620,6.501814
9630,5.3309536
9640,5.7399106
9650,6.713034
9660,6.691222
9670,6.4744215
9680,6.359901
9690,5.6261783
9700,6.462404
9710,6.3618293
9720,4.501662
9730,5.776843
9740,6.983452
9750,5.937048
9760,5.296318
9770,6.0964594
9780,5.933772
9790,5.802536
9800,5.757186
9810,7.3237333
9820,6.1948376
9830,5.73098
9840,6.985148
9850,4.8619027
9860,5.425664
9870,5.181242
9880,5.243561
9890,6.7204437
9900,5.3188276
9910,5.0905814
9920,5.4531584
9930,7.297429
9940,6.3513556
9950,6.332732
9960,5.028529
9970,6.5623865
9980,6.87029
9990,5.6403008
10000,6.4190984
10010,6.1982937
10020,6.67618
10030,5.1884327
10040,6.9263625
10050,7.233906
10060,8.114449
10070,6.232168
10080,5.182179
10090,5.753463
10100,5.8355904
10110,5.095544
10120,6.2798033
10130,6.791319
10140,5.9042077
10150,5.6798496
10160,6.4147983
10170,6.1263566
10180,5.634712
10190,7.4751964
10200,4.5198483
10210,6.144064
10220,5.467449
10230,7.51013
10240,5.2464714
10250,7.2349358
10260,6.0681705
10270,5.2099895
10280,6.8706408
10290,6.875477
10300,5.4738383
10310,6.5503936
10320,6.4142995
10330,5.224264
10340,5.7886095
10350,5.801569
10360,5.1019073
10370,7.2072287
10380,6.0957093
10390,6.237299
10400,7.4600816
10410,9.774616
10420,6.909547
10430,6.032378
10440,5.7270885
10450,5.7858877
10460,6.0784087
10470,5.8470283
10480,5.5270734
10490,6.394581
10500,6.1099524
10510,6.5829487
10520,6.5005226
10530,5.814917
10540,6.0197086
10550,6.199954
10560,5.731999
10570,5.1878014
10580,6.100576
10590,6.0488586
10600,5.0572724
10610,6.9215336
10620,5.6188517
10630,6.1284304
10640,5.5454297
10650,5.5748253
10660,5.0636597
10670,5.357249
10680,5.2368402
10690,5.4937263
10700,5.950233
10710,5.92241
10720,5.1323867
10730,6.4492817
10740,6.227893
10750,5.3730125
10760,6.011656
10770,7.662698
10780,7.143291
10790,7.1179724
10800,8.20675
10810,8.780345
10820,8.800366
10830,7.673149
10840,8.008136
10850,9.2998495
10860,8.77762
10870,10.253065
10880,10.765192
10890,11.958326
10900,9.996023
10910,8.758393
10920,7.446685
10930,6.382285
10940,6.575116
10950,8.1303215
10960,7.3314776
10970,6.1941795
10980,8.066963
10990,6.83059
11000,6.2321434
11010,9.853619
11020,8.312
11030,7.3314605
11040,6.362317
11050,6.6192446
11060,5.8934917
11070,5.626314
11080,5.7301855
11090,7.6713257
11100,9.138156
11110,6.980753
11120,5.571919
11130,8.896587
11140,5.1090546
11150,6.3751955
11160,6.7459135
11170,6.059561
11180,6.697502
11190,5.6584435
11200,7.4709473
11210,5.8339143
11220,7.5392227
11230,7.4174495
11240,6.775135
11250,7.479789
11260,5.818824
11270,7.037092
11280,6.220683
11290,7.341017
11300,6.051848
11310,6.4658947
11320,7.209112
11330,7.046875
11340,7.473089
11350,6.9187074
11360,7.6154556
11370,10.243607
11380,8.45008
11390,8.550379
11400,7.892265
11410,7.8728585
11420,6.8446274
11430,8.392015
11440,7.1958146
11450,8.360299
11460,8.45801
11470,8.513653
11480,7.925571
11490,9.731248
11500,8.716621
11510,8.344603
11520,8.317269
11530,7.49896
11540,7.971084
11550,7.87132
11560,7.979254
11570,7.463895
11580,8.243398
11590,7.9362693
11600,8.199886
11610,10.54973
11620,8.634068
11630,7.2883987
11640,6.8279886
11650,8.246014
11660,8.630777
11670,8.271517
11680,8.792939
11690,8.610931
11700,9.006427
11710,9.50062
11720,10.092156
11730,10.901444
11740,8.842191
11750,7.771816
11760,5.877753
11770,5.867554
11780,6.7894063
11790,6.621226
11800,6.98333
11810,4.9754224
11820,7.183886
11830,7.0584702
11840,6.6113434
11850,7.545761
11860,5.4934564
11870,6.2555866
11880,6.678712
11890,6.700036
11900,6.445568
11910,6.2618675
11920,6.1337156
11930,6.9985957
11940,7.7961965
11950,6.306203
11960,7.083814
11970,8.581662
11980,6.3457837
11990,5.3911166
12000,5.9174075
12010,6.395043
12020,6.2835293
12030,7.9882374
12040,5.879551
12050,7.6600447
12060,6.971588
12070,6.511897
12080,7.0443172
12090,7.466807
12100,7.336005
12110,6.4881496
12120,6.3844147
12130,6.1434517
12140,5.9719095
12150,6.6111164
12160,6.313973
12170,6.6165385
12180,6.473016
12190,6.6859026
12200,5.9168296
12210,6.46456
12220,5.8731737
12230,6.5392942
12240,6.6431713
12250,5.899771
12260,6.6236134
12270,6.3660216
12280,6.353141
12290,6.0870056
12300,6.7967815
12310,6.207876
12320,5.7927604
12330,6.9982605
12340,6.224455
12350,7.151666
12360,7.3740296
12370,4.9052215
12380,5.816784
12390,5.986405
12400,5.4980397
12410,7.6896415
12420,6.127929
12430,6.2178783
12440,5.9638877
12450,6.024064
12460,5.2445216
12470,6.8019
12480,6.887198
12490,5.61557
12500,5.721374
12510,7.127168
12520,6.8782835
12530,6.3215656
12540,6.1806164
12550,6.8633347
12560,6.3711376
12570,5.5885277
12580,6.603217
12590,6.2840567
12600,6.219789
12610,5.147274
12620,6.031621
12630,5.8200884
12640,5.3528676
12650,6.056248
12660,5.1722074
12670,6.3844213
12680,7.0807505
12690,6.2032785
12700,5.784096
12710,5.698088
12720,6.4688563
12730,6.761769
12740,6.401539
12750,6.095752
12760,6.027281
12770,7.4933863
12780,6.094675
12790,5.580143
12800,5.466536
12810,6.0814757
12820,7.527634
12830,5.8140936
12840,5.902809
12850,5.990547
12860,5.8212204
12870,6.796871
12880,4.876289
12890,6.4911733
12900,6.1215286
12910,6.0206203
12920,6.3051214
12930,9.218234
12940,5.8033285
12950,5.670456
12960,5.2100005
12970,5.7329397
12980,6.753009
12990,5.7542443
13000,5.7842655
13010,6.806434
13020,5.572505
13030,5.4859915
13040,5.967673
13050,5.414942
13060,6.4634824
13070,6.162339
13080,6.759262
13090,6.5645556
13100,6.1259937
13110,6.298934
13120,5.8363066
13130,6.381963
13140,6.064378
13150,6.290169
13160,6.416989
13170,5.383146
13180,5.5235004
13190,6.3749723
13200,6.416601
13210,4.941086
13220,5.5083327
13230,6.000799
13240,6.136773
13250,5.702058
13260,6.257162
13270,6.345372
13280,6.128646
13290,7.1965437
13300,6.652089
13310,6.1083455
13320,5.8136005
13330,5.320211
13340,5.785804
13350,6.028841
13360,5.882089
13370,6.4769516
13380,5.610324
13390,6.358927
13400,6.5800614
13410,5.9799275
13420,5.3184767
13430,6.6294265
13440,4.232276
13450,5.7347755
13460,6.091634
13470,5.547429
13480,6.1326065
13490,6.2977505
13500,7.368622
13510,5.3237476
13520,7.0188646
13530,5.068737
13540,6.3503466
13550,6.526476
13560,4.9071617
13570,5.008505
13580,6.0255756
13590,8.192852
13600,5.979992
13610,6.3583183
13620,7.5048923
13630,6.345755
13640,7.201759
13650,5.460073
13660,6.9031887
13670,5.9614635
13680,4.3586373
13690,5.2187414
13700,6.0030026
13710,5.5503707
13720,4.0810986
13730,6.7651367
13740,6.6519537
13750,5.8932514
13760,5.9363756
13770,6.1983433
13780,6.213414
13790,6.263296
13800,5.47136
13810,5.8193398
13820,5.6693106
13830,6.3865614
13840,6.339426
13850,6.0537252
13860,5.3306837
13870,6.3534026
13880,6.9472647
13890,5.978552
13900,6.1325917
13910,6.58887
13920,5.559332
13930,5.7287064
13940,6.4567676
13950,6.344016
13960,5.938854
13970,8.017166
13980,7.003582
13990,6.7645645
14000,5.096575
14010,7.3138704
14020,6.3782816
14030,7.1924195
14040,5.5632105
14050,6.500122
14060,6.6546416
14070,5.1775646
14080,5.697604
14090,7.660249
14100,7.9725575
14110,6.140995
14120,6.7534733
14130,8.038874
14140,6.0144286
14150,7.1561475
14160,4.8140774
14170,5.6770945
14180,5.4978704
14190,6.0894175
14200,6.0309677
14210,7.0381527
14220,6.0770826
14230,6.625558
14240,5.1140103
14250,5.9076786
14260,5.686783
14270,6.6493654
14280,6.1258173
14290,6.715269
14300,4.580723
14310,5.8780375
14320,6.09698
14330,6.7605247
14340,5.445256
14350,5.3752213
14360,5.5319414
14370,9.274107
14380,6.3655014
14390,6.3565702
14400,4.6195426
14410,6.8516808
14420,6.5855336
14430,6.126624
14440,5.3422003
14450,7.736269
14460,8.700183
14470,5.9851046
14480,6.8927994
14490,9.360862
14500,5.335159
14510,5.840844
14520,5.9455395
14530,6.3898993
14540,5.1452374
14550,5.780944
14560,5.898692
14570,6.625907
14580,5.1480103
14590,6.052206
14600,7.3470583
14610,8.002872
14620,8.67353
14630,6.4567337
14640,3.968216
14650,8.220497
14660,5.457995
14670,9.9632
14680,10.187141
14690,9.131481
14700,10.658746
14710,7.655252
14720,10.251097
14730,11.607544
14740,10.537695
14750,10.222036
14760,10.148986
14770,10.7594385
14780,9.609485
14790,11.104712
14800,11.207445
14810,11.091595
14820,11.785088
14830,11.823095
14840,11.871756
14850,12.058476
14860,12.047491
14870,12.044344
14880,12.060861
14890,12.07406
14900,12.07165
14910,12.074617
14920,12.0736685
14930,12.0735855
14940,12.073182
14950,12.074291
14960,12.074408
14970,12.074601
14980,12.074568
14990,12.0734005
